Tick PD1 PD2 PD3
1602 198 000 198
1603 198 000 198
1604 198 000 198
1605 198 000 198
1606 198 000 198
1607 198 000 198
1608 198 000 198
1609 198 000 198
1610 198 000 198
1611 198 000 198
1612 198 000 198
1613 198 000 198
1614 198 000 198
1615 199 000 198
1616 198 000 198
1617 198 000 193
1618 198 000 186
1619 198 000 177
1620 198 000 166
1621 198 000 148
1622 198 000 125
1623 198 000 101
1624 198 000 077
1625 198 000 059
1626 198 000 051
1627 198 000 052
1628 198 000 059
1629 198 000 070
1630 198 000 081
1631 198 000 090
1632 198 000 095
1633 198 000 099
1634 198 000 101
1635 198 000 100
1636 198 000 098
1637 198 000 095
1638 198 000 090
1639 198 001 083
1640 198 001 074
1641 198 002 064
1642 198 003 052
1643 198 005 040
1644 198 007 029
1645 198 010 020
1646 198 016 013
1647 198 024 008
1648 198 033 004
1649 198 046 002
1650 198 062 001
1651 198 082 000
1652 198 104 000
1653 198 124 000
1654 198 145 002
1655 198 164 007
1656 198 179 015
1657 198 191 027
1658 198 199 041
1659 198 198 056
1660 198 199 070
1661 198 198 082
1662 198 198 091
1663 198 199 098
1664 198 199 102
1665 198 199 104
1666 198 199 103
1667 198 199 101
1668 198 199 096
1669 198 198 090
1670 198 199 081
1671 198 199 071
1672 198 199 060
1673 198 199 049
1674 198 199 039
1675 198 199 032
1676 198 199 029
1677 198 199 030
1678 198 198 035
1679 198 199 046
1680 198 198 063
1681 198 199 086
1682 198 198 111
1683 198 198 136
1684 198 199 158
1685 198 198 175
1686 198 198 192
1687 198 198 198
1688 198 198 198
1689 198 199 199
1690 198 196 199
1691 198 184 198
1692 198 168 199
1693 199 150 198
1694 199 131 199
1695 199 112 198
1696 199 092 198
1697 198 073 198
1698 198 056 198
1699 198 043 198
1700 198 031 198
1701 198 022 198
1702 198 015 198
1703 198 010 198
1704 198 006 198
1705 198 004 198
1706 198 003 198
1707 198 002 198
1708 198 001 198
1709 192 000 198
1710 185 000 198
1711 175 000 198
1712 163 000 198
1713 150 000 198
1714 135 000 198
1715 118 000 198
1716 101 000 198
1717 085 000 198
1718 071 000 198
1719 057 000 198
1720 044 000 198
1721 033 000 198
1722 023 000 198
1723 016 000 198
1724 010 000 198
1725 006 000 198
1726 004 000 193
1727 002 000 173
1728 000 000 154
1729 000 000 136
1730 000 000 120
1731 000 000 105
1732 000 000 092
1733 000 000 079
1734 000 000 066
1735 000 000 052
1736 000 000 038
1737 000 000 027
1738 000 000 018
1739 000 000 011
1740 000 000 007
1741 000 000 003
1742 000 000 002
1743 000 000 001
1744 000 000 001
1745 000 000 001
1746 000 000 001
1747 000 000 003
1748 000 000 007
1749 000 000 015
1750 000 000 027
1751 000 000 041
1752 000 000 057
1753 000 000 071
1754 000 000 083
1755 000 000 092
1756 000 000 097
1757 000 000 099
1758 000 000 100
1759 000 000 099
1760 000 000 096
1761 000 000 092
1762 000 000 085
1763 000 000 076
1764 000 000 065
1765 000 000 053
1766 000 000 041
1767 000 000 030
1768 000 000 021
1769 000 000 014
1770 000 000 009
1771 000 000 004
1772 000 000 002
1773 000 000 001
1774 000 000 000
1775 000 000 000
1776 000 000 001
1777 000 000 002
1778 000 000 005
1779 000 000 012
1780 000 000 023
1781 000 000 036
1782 000 000 050
1783 000 000 065
1784 000 000 077
1785 000 000 087
1786 000 000 093
1787 000 001 096
1788 000 003 098
1789 000 007 098
1790 000 013 097
1791 000 023 094
1792 000 035 089
1793 000 049 082
1794 001 063 073
1795 001 079 062
1796 001 097 050
1797 002 115 039
1798 002 132 029
1799 003 147 020
1800 004 161 013
1801 005 172 008
1802 007 182 004
1803 010 190 002
1804 015 197 002
1805 021 198 001
1806 029 198 001
1807 040 198 001
1808 051 198 002
1809 064 198 006
1810 077 198 012
1811 093 198 022
1812 109 198 035
1813 126 198 050
1814 142 199 065
1815 158 199 077
1816 171 198 086
1817 182 199 091
1818 191 199 093
1819 198 199 095
1820 198 198 094
1821 198 199 093
1822 198 199 090
1823 198 199 085
1824 198 199 077
1825 198 198 069
1826 198 198 058
1827 198 199 048
1828 198 199 039
1829 198 199 035
1830 198 199 034
1831 198 199 038
1832 198 199 046
1833 198 199 057
1834 198 199 076
1835 198 199 099
1836 198 199 124
1837 198 198 148
1838 198 199 167
1839 198 199 182
1840 198 199 196
1841 198 198 198
1842 198 199 198
1843 198 199 199
1844 198 198 199
1845 194 199 199
1846 184 198 198
1847 173 198 198
1848 161 198 198
1849 147 198 198
1850 131 198 199
1851 114 198 198
1852 097 198 199
1853 080 198 198
1854 065 198 198
1855 054 198 198
1856 044 198 199
1857 035 198 199
1858 028 198 199
1859 021 198 199
1860 016 198 199
1861 012 198 198
1862 009 198 199
1863 007 198 197
1864 006 198 195
1865 005 198 194
1866 004 198 193
1867 003 198 193
1868 002 198 193
1869 002 198 195
1870 002 198 199
1871 001 198 199
1872 001 198 199
1873 001 198 199
1874 000 198 199
1875 000 198 199
1876 000 198 199
1877 000 198 198
1878 000 198 199
1879 000 198 199
1880 000 198 199
1881 000 195 199
1882 000 184 199
1883 000 169 199
1884 000 152 198
1885 000 134 198
1886 000 116 198
1887 000 097 198
1888 000 077 198
1889 000 060 198
1890 000 046 198
1891 000 033 198
1892 000 022 196
1893 000 014 194
1894 000 008 194
1895 000 004 194
1896 000 002 193
1897 000 000 194
1898 000 000 194
1899 000 000 196
1900 000 000 198
1901 000 000 198
1902 000 000 198
1903 000 000 198
1904 000 000 198
1905 000 000 198
1906 000 000 198
1907 000 000 198
1908 000 000 198
1909 000 000 198
1910 000 000 198
1911 000 000 198
1912 000 000 198
1913 000 000 198
1914 000 000 198
1915 000 000 198
1916 000 000 198
1917 000 000 198
1918 000 000 198
1919 000 000 198
1920 000 000 198
1921 000 000 198
1922 000 000 198
1923 000 000 193
1924 000 000 187
1925 001 000 179
1926 001 000 168
1927 001 000 152
1928 002 000 132
1929 002 000 109
1930 002 000 087
1931 003 000 070
1932 003 000 061
1933 005 000 059
1934 006 000 064
1935 009 000 072
1936 013 000 081
1937 018 000 088
1938 025 000 094
1939 034 000 097
1940 043 000 099
1941 055 000 099
1942 068 000 097
1943 083 000 094
1944 098 000 089
1945 114 000 081
1946 130 000 071
1947 144 000 059
1948 157 000 046
1949 169 000 033
1950 180 000 021
1951 190 000 013
1952 198 000 007
1953 198 000 003
1954 198 000 001
1955 198 000 001
1956 198 000 000
1957 198 000 000
1958 198 000 000
1959 198 000 000
1960 198 000 002
1961 198 000 007
1962 198 000 015
1963 198 000 026
1964 198 000 040
1965 198 000 053
1966 198 000 066
1967 198 000 077
1968 198 000 087
1969 198 000 094
1970 198 000 098
1971 198 000 099
1972 198 000 098
1973 198 000 094
1974 198 000 088
1975 198 000 079
1976 198 000 067
1977 198 000 054
1978 196 001 040
1979 188 002 027
1980 179 004 017
1981 168 008 009
1982 155 014 004
1983 140 023 002
1984 124 035 001
1985 109 048 000
1986 095 062 000
1987 080 079 001
1988 066 099 001
1989 053 119 002
1990 042 140 004
1991 032 160 008
1992 023 175 013
1993 017 187 022
1994 013 194 035
1995 010 198 049
1996 007 198 062
1997 006 198 074
1998 005 198 083
1999 004 198 089
2000 003 198 093
2001 002 198 096
2002 002 198 097
2003 001 198 096
2004 001 198 094
2005 001 198 090
2006 000 198 083
2007 000 198 075
2008 000 198 064
2009 000 198 051
2010 000 198 038
2011 000 198 027
2012 000 198 018
2013 000 198 011
2014 000 198 006
2015 000 198 003
2016 000 198 002
2017 000 198 001
2018 000 198 001
2019 000 198 001
2020 000 198 001
2021 000 198 002
2022 000 198 006
2023 000 198 014
2024 000 198 026
2025 000 198 041
2026 000 198 057
2027 000 198 071
2028 000 198 083
2029 000 198 092
2030 000 198 099
2031 000 198 106
2032 000 198 115
2033 000 198 125
2034 000 198 138
2035 000 198 153
2036 000 198 170
2037 000 198 185
2038 000 198 199
2039 000 198 199
2040 000 198 198
2041 000 198 198
2042 000 198 199
2043 000 198 199
2044 000 198 199
2045 000 198 199
2046 000 198 199
2047 000 198 198
2048 000 198 199
2049 000 198 199
2050 000 198 199
2051 000 198 198
2052 000 198 199
2053 000 198 199
2054 000 198 199
2055 000 198 199
2056 000 198 199
2057 001 198 199
2058 001 198 199
2059 001 198 199
2060 001 198 199
2061 002 198 199
2062 002 198 199
2063 002 198 198
2064 003 198 198
2065 004 198 199
2066 004 198 199
2067 006 198 199
2068 008 198 199
2069 010 198 198
2070 014 198 199
2071 019 198 199
2072 026 198 199
2073 034 198 199
2074 044 198 199
2075 055 198 199
2076 068 198 199
2077 081 198 198
2078 096 198 189
2079 110 198 178
2080 125 198 163
2081 139 199 146
2082 153 198 126
2083 165 198 105
2084 175 199 086
2085 185 199 068
2086 194 199 055
2087 198 199 049
2088 198 199 051
2089 198 199 058
2090 198 199 069
2091 198 198 079
2092 198 199 086
2093 198 199 090
2094 198 199 092
2095 198 199 093
2096 198 199 091
2097 198 199 088
2098 198 199 083
2099 198 198 076
2100 198 199 066
2101 198 199 055
2102 198 199 042
2103 198 199 030
2104 198 199 020
2105 198 198 012
2106 198 198 007
2107 198 198 003
2108 198 199 001
2109 198 199 000
2110 198 199 000
2111 198 199 000
2112 195 199 000
2113 188 199 001
2114 179 199 002
2115 169 199 004
2116 156 199 008
2117 141 198 014
2118 126 198 022
2119 111 198 035
2120 097 198 049
2121 081 189 062
2122 066 176 073
2123 053 160 082
2124 042 142 088
2125 032 123 092
2126 024 103 094
2127 018 084 094
2128 013 067 092
2129 009 051 088
2130 007 037 083
2131 005 026 075
2132 004 018 065
2133 004 011 053
2134 003 006 041
2135 002 003 029
2136 002 001 020
2137 001 000 012
2138 001 000 006
2139 001 000 003
2140 000 000 001
2141 000 000 000
2142 000 000 000
2143 000 000 000
2144 000 000 000
2145 000 000 000
2146 000 000 002
2147 000 000 007
2148 000 000 016
2149 000 000 027
2150 000 000 042
2151 000 000 056
2152 000 000 069
2153 000 000 079
2154 000 000 086
2155 000 000 090
2156 000 000 092
2157 001 000 093
2158 002 000 092
2159 005 000 089
2160 008 000 083
2161 012 000 076
2162 018 000 066
2163 025 000 055
2164 034 000 042
2165 044 000 031
2166 055 000 020
2167 068 000 012
2168 082 000 007
2169 097 000 003
2170 111 000 001
2171 125 000 000
2172 138 000 000
2173 150 000 000
2174 161 000 000
2175 171 000 000
2176 180 000 001
2177 188 000 004
2178 195 000 011
2179 198 000 023
2180 198 000 038
2181 198 000 055
2182 198 000 069
2183 198 000 081
2184 198 000 090
2185 198 000 097
2186 198 000 107
2187 198 000 119
2188 198 000 133
2189 198 000 150
2190 198 000 168
2191 198 000 184
2192 198 000 197
2193 198 000 198
2194 198 000 198
2195 198 000 198
2196 198 000 198
2197 198 000 198
2198 198 000 198
2199 198 000 198
2200 198 000 198
2201 198 000 198
2202 198 000 198
2203 198 000 198
2204 198 000 198
2205 198 000 198
2206 198 000 198
2207 198 000 198
2208 198 000 198
2209 198 000 198
2210 199 000 198
2211 198 000 198
2212 198 000 198
2213 198 000 198
2214 198 000 198
2215 198 000 198
2216 198 000 198
2217 198 000 198
2218 198 001 198
2219 198 003 198
2220 198 006 198
2221 198 011 198
2222 198 019 198
2223 198 030 198
2224 198 042 198
2225 198 057 198
2226 198 075 198
2227 198 095 198
2228 198 115 198
2229 198 134 198
2230 198 151 198
2231 198 166 198
2232 198 178 193
2233 198 188 182
2234 198 197 169
2235 198 199 149
2236 198 198 127
2237 198 199 104
2238 198 198 086
2239 198 198 072
2240 198 198 065
2241 198 198 063
2242 198 198 065
2243 198 198 070
2244 198 199 078
2245 195 199 085
2246 190 198 089
2247 184 199 091
2248 176 198 091
2249 167 198 091
2250 156 198 089
2251 142 198 085
2252 128 198 080
2253 113 198 071
2254 098 198 059
2255 083 198 045
2256 068 198 032
2257 054 198 021
2258 042 198 012
2259 032 198 007
2260 024 198 003
2261 017 198 001
2262 011 198 001
2263 007 198 000
2264 004 198 000
2265 002 198 000
2266 001 198 001
2267 000 198 002
2268 000 198 005
2269 000 198 011
2270 000 198 021
2271 000 198 033
2272 000 198 047
2273 000 198 060
2274 000 198 072
2275 000 198 083
2276 000 198 089
2277 000 198 093
2278 000 198 095
2279 000 198 094
2280 000 198 092
2281 000 198 087
2282 000 198 081
2283 000 198 073
2284 000 198 063
2285 000 198 052
2286 000 198 040
2287 000 198 028
2288 000 198 018
2289 000 198 011
2290 000 198 006
2291 000 198 003
2292 000 198 002
2293 000 198 001
2294 000 198 000
2295 000 198 000
2296 000 198 000
2297 000 198 001
2298 000 197 003
2299 000 198 009
2300 000 198 017
2301 000 198 030
2302 000 198 044
2303 000 198 060
2304 000 198 074
2305 000 198 084
2306 000 198 090
2307 000 198 093
2308 000 198 095
2309 000 198 095
2310 000 198 092
2311 000 198 088
2312 000 198 083
2313 000 198 074
2314 000 198 064
2315 000 198 052
2316 000 198 040
2317 000 198 029
2318 000 198 020
2319 000 198 013
2320 000 198 008
2321 000 198 004
2322 000 198 002
2323 000 198 001
2324 000 198 001
2325 000 198 001
2326 000 198 001
2327 000 198 001
2328 000 198 002
2329 000 198 005
2330 000 198 011
2331 000 198 020
2332 000 198 031
2333 000 198 042
2334 000 198 055
2335 000 198 069
2336 000 198 082
2337 001 198 093
2338 002 198 101
2339 005 198 110
2340 008 198 120
2341 013 198 132
2342 020 198 145
2343 028 198 161
2344 038 198 176
2345 049 198 190
2346 062 198 198
2347 075 198 198
2348 089 198 198
2349 104 198 198
2350 119 198 198
2351 133 198 198
2352 146 198 198
2353 158 198 198
2354 170 198 198
2355 179 198 198
2356 187 198 198
2357 193 198 199
2358 198 199 198
2359 198 198 198
2360 198 199 199
2361 198 199 199
2362 198 199 198
2363 198 199 199
2364 198 199 199
2365 198 199 199
2366 198 199 199
2367 198 199 199
2368 198 199 199
2369 198 199 198
2370 198 198 198
2371 198 199 199
2372 198 199 199
2373 198 199 198
2374 198 198 198
2375 198 198 198
2376 199 199 199
2377 198 199 199
2378 198 198 198
2379 198 198 198
2380 198 199 198
2381 198 199 198
2382 198 198 198
2383 198 199 198
2384 198 199 198
2385 198 199 192
2386 198 198 181
2387 198 199 166
2388 198 198 147
2389 198 199 123
2390 198 198 096
2391 198 199 073
2392 198 199 058
2393 198 199 052
2394 198 198 053
2395 198 199 060
2396 198 199 070
2397 198 199 081
2398 198 198 090
2399 198 199 096
2400 198 198 099
2401 198 199 101
2402 198 198 101
2403 198 198 099
2404 198 198 096
2405 198 199 090
2406 198 198 083
2407 198 199 075
2408 198 199 065
2409 198 199 053
2410 198 198 042
2411 198 199 032
2412 198 199 023
2413 198 198 016
2414 198 199 010
2415 198 199 005
2416 198 199 002
2417 198 198 001
2418 198 199 001
2419 198 199 000
2420 198 199 001
2421 198 199 002
2422 198 199 006
2423 198 199 012
2424 198 199 023
2425 198 199 037
2426 198 199 053
2427 198 199 067
2428 198 199 080
2429 198 198 090
2430 198 199 097
2431 198 198 101
2432 198 199 103
2433 198 199 103
2434 198 198 102
2435 198 199 099
2436 198 198 094
2437 198 199 086
2438 198 198 077
2439 198 198 067
2440 198 199 056
2441 198 199 045
2442 198 199 036
2443 198 199 030
2444 198 199 029
2445 198 199 034
2446 198 199 044
2447 198 199 061
2448 198 199 083
2449 198 199 108
2450 198 198 133
2451 198 199 156
2452 198 198 175
2453 198 199 192
2454 198 199 198
2455 198 199 199
2456 198 199 199
2457 198 199 199
2458 198 194 198
2459 198 185 198
2460 198 174 198
2461 198 160 198
2462 198 143 198
2463 198 124 198
2464 198 105 198
2465 198 087 198
2466 198 069 198
2467 198 054 198
2468 197 042 198
2469 194 031 198
2470 189 023 198
2471 183 016 198
2472 176 010 198
2473 167 006 198
2474 156 003 198
2475 144 001 198
2476 130 000 198
2477 115 000 198
2478 100 000 198
2479 085 000 198
2480 069 000 198
2481 054 000 198
2482 041 000 198
2483 032 000 198
2484 023 000 198
2485 015 000 198
2486 010 000 198
2487 006 000 198
2488 004 000 198
2489 002 000 198
2490 001 000 197
2491 000 000 198
2492 000 000 198
2493 000 000 191
2494 000 000 171
2495 000 000 152
2496 000 000 135
2497 000 000 120
2498 000 000 107
2499 000 000 094
2500 000 000 082
2501 000 000 070
2502 000 000 057
2503 000 000 044
2504 000 000 032
2505 000 000 020
2506 000 000 012
2507 000 001 006
2508 000 002 003
2509 000 004 001
2510 000 006 001
2511 001 010 001
2512 001 018 001
2513 002 029 001
2514 003 042 003
2515 004 058 009
2516 005 077 017
2517 006 095 030
2518 009 113 044
2519 012 131 059
2520 017 148 072
2521 023 164 083
2522 031 178 091
2523 041 189 096
2524 053 197 099
2525 065 198 101
2526 079 198 101
2527 094 198 099
2528 110 198 095
2529 125 198 090
2530 140 198 082
2531 154 199 072
2532 166 199 061
2533 175 199 049
2534 185 198 037
2535 193 199 027
2536 198 199 017
2537 198 199 010
2538 198 199 005
2539 198 199 002
2540 198 199 002
2541 198 199 001
2542 198 198 001
2543 198 199 001
2544 198 198 003
2545 198 199 007
2546 198 199 016
2547 198 199 028
2548 198 199 043
2549 198 199 058
2550 198 199 072
2551 198 199 083
2552 198 198 091
2553 198 199 095
2554 198 199 098
2555 198 197 099
2556 198 189 098
2557 198 177 096
2558 198 162 093
2559 192 144 087
2560 185 126 078
2561 176 108 068
2562 166 091 057
2563 156 077 045
2564 145 064 034
2565 132 051 025
2566 119 038 017
2567 105 028 011
2568 092 020 007
2569 078 014 003
2570 063 008 001
2571 050 005 001
2572 038 002 000
2573 028 000 000
2574 020 000 001
2575 014 000 004
2576 010 000 011
2577 007 000 022
2578 005 000 037
2579 004 000 053
2580 003 000 067
2581 002 000 078
2582 002 000 086
2583 002 000 090
2584 001 000 093
2585 001 000 094
2586 001 000 093
2587 001 000 091
2588 001 000 088
2589 001 000 082
2590 001 000 075
2591 001 000 065
2592 001 000 055
2593 001 000 045
2594 001 000 037
2595 001 000 033
2596 001 000 034
2597 001 000 039
2598 001 000 047
2599 002 000 059
2600 002 000 074
2601 002 000 096
2602 002 000 120
2603 003 000 148
2604 004 000 171
2605 005 000 189
2606 006 000 198
2607 008 000 198
2608 011 000 198
2609 015 000 198
2610 020 000 198
2611 027 000 198
2612 036 000 198
2613 046 000 198
2614 058 000 198
2615 072 000 198
2616 087 000 198
2617 102 000 198
2618 117 000 198
2619 133 000 198
2620 148 000 198
2621 161 000 198
2622 172 000 198
2623 181 000 198
2624 189 000 198
2625 196 000 198
2626 198 000 198
2627 198 000 196
2628 198 000 194
2629 198 000 193
2630 198 000 192
2631 198 000 192
2632 198 000 192
2633 198 000 192
2634 198 000 192
2635 198 000 195
2636 198 000 198
2637 198 000 198
2638 198 000 198
2639 198 000 198
2640 198 000 198
2641 198 000 198
2642 198 000 198
2643 198 000 198
2644 198 000 198
2645 198 000 198
2646 198 000 198
2647 198 000 198
2648 198 000 198
2649 193 000 198
2650 186 001 198
2651 177 002 198
2652 167 003 198
2653 156 004 198
2654 144 005 198
2655 131 008 198
2656 117 013 198
2657 101 021 198
2658 085 032 196
2659 071 045 194
2660 057 062 194
2661 044 081 193
2662 033 102 194
2663 025 121 194
2664 018 139 196
2665 013 156 199
2666 009 172 198
2667 006 186 198
2668 005 197 199
2669 003 198 199
2670 003 198 199
2671 002 198 199
2672 001 198 199
2673 001 198 199
2674 001 198 199
2675 000 198 199
2676 000 198 199
2677 000 198 199
2678 000 198 199
2679 000 198 199
2680 000 198 198
2681 000 198 198
2682 000 198 199
2683 000 198 199
2684 000 198 199
2685 000 198 198
2686 000 198 199
2687 000 198 198
2688 000 198 197
2689 000 198 192
2690 000 198 185
2691 000 198 175
2692 000 198 160
2693 000 198 142
2694 000 198 121
2695 000 198 098
2696 001 198 077
